"date","ARIMA","UCM","ML"
2017-12-09 06:30:00,22077.0431142942,22175.5790517681,21763.9658010908
2017-12-09 06:40:00,21597.7842580987,21880.3396684574,21781.6183848983
2017-12-09 06:50:00,20639.2665259912,21642.3994459712,21577.6272398387
2017-12-09 07:00:00,21142.7916688601,21499.4732699201,21524.1139032064
2017-12-09 07:10:00,21524.9854375113,21477.5635722258,21682.0775265792
2017-12-09 07:20:00,21840.4469671015,21587.9321327826,21973.7659352943
2017-12-09 07:30:00,21979.9780267498,21826.5076216763,22326.3101196815
2017-12-09 07:40:00,22155.9084966918,22175.7239807479,22777.3291072466
2017-12-09 07:50:00,22410.7043490313,22608.3611402374,23223.1443296728
2017-12-09 08:00:00,23084.0933803158,23092.6240486256,23729.777827653
2017-12-09 08:10:00,23897.0134811066,23597.5082488088,24326.9208384527
2017-12-09 08:20:00,24242.8078493223,24097.4916350756,24920.6938905252
2017-12-09 08:30:00,24716.0001437077,24575.7600757483,25521.4430044664
2017-12-09 08:40:00,25183.1258664247,25025.483778326,26187.0399870025
2017-12-09 08:50:00,25638.1184655215,25449.0501697503,26864.6894830834
2017-12-09 09:00:00,26305.4409251375,25855.552220948,27449.1356969436
2017-12-09 09:10:00,26511.7042337049,26257.1535958518,28023.9249638549
2017-12-09 09:20:00,27185.0932649893,26665.1435358421,28531.2679135253
2017-12-09 09:30:00,27731.0843799621,27086.5208885631,29084.3675450953
2017-12-09 09:40:00,28034.4127760738,27521.8064213857,29745.0216318697
2017-12-09 09:50:00,28234.6095129728,27964.506192667,30392.0751307433
2017-12-09 10:00:00,28531.8713374163,28402.2931490783,30925.88580272
2017-12-09 10:10:00,29247.7263506627,28819.6110961123,31267.8655530004
2017-12-09 10:20:00,29581.3875853998,29201.1074518367,31791.0925182774
2017-12-09 10:30:00,29575.3210137315,29535.128106225,32266.6790652832
2017-12-09 10:40:00,29544.9881751061,29816.4936969355,32579.5299559193
2017-12-09 10:50:00,29890.7825433218,30047.9244188535,32858.9752551392
2017-12-09 11:00:00,30224.4437780589,30239.7605874839,32926.4588338826
2017-12-09 11:10:00,30606.6375565682,30407.9825111199,32925.1194666708
2017-12-09 11:20:00,30618.7706900467,30570.8941198058,32961.2455824724
2017-12-09 11:30:00,30643.0369570037,30745.1270171924,33028.7634476503
2017-12-09 11:40:00,30697.6360724443,30941.7848293692,33158.3217686546
2017-12-09 11:50:00,30503.5058973555,31163.546545762,33250.6081040392
2017-12-09 12:00:00,30831.1005604242,31403.3788615236,33310.2339125772
2017-12-09 12:10:00,31280.0265878526,31645.2015501541,33372.8549389031
2017-12-09 12:20:00,31753.218882238,31866.4647351598,33448.3161542473
2017-12-09 12:30:00,31668.2869281721,32042.2076565494,33480.2473707346
2017-12-09 12:40:00,31674.3534998405,32149.8527285852,33420.92667452
2017-12-09 12:50:00,32014.0812963877,32173.8113049932,33468.5158044837
2017-12-09 13:00:00,31929.14935218,32108.977937254,33536.3825394005
2017-12-09 13:10:00,31910.9496470332,31962.373498427,33402.0460426469
2017-12-09 13:20:00,31686.486633319,31752.5341002917,33225.0244272607
2017-12-09 13:30:00,31571.2218406277,31506.6712969414,33104.3283464189
2017-12-09 13:40:00,31122.2958230575,31256.0690055605,33017.0835354899
2017-12-09 13:50:00,30928.1656479686,31030.5486211649,32898.0529172305
2017-12-09 14:00:00,30606.6375565682,30853.0523434562,32783.8327390821
2017-12-09 14:10:00,30746.1686162165,30735.4182303659,32629.6930224409
2017-12-09 14:20:00,30849.3002655711,30676.2372663429,32478.5472401773
2017-12-09 14:30:00,30825.0339986141,30661.3201766005,32315.0366886202
2017-12-09 14:40:00,30897.8328093433,30666.8221826972,32260.6489567457
2017-12-09 14:50:00,30825.0339986141,30664.5638852867,32194.7944808037
2017-12-09 15:00:00,30721.9023394013,30628.6410343633,31895.2227484685
2017-12-09 15:10:00,30788.6345883204,30542.1211456573,31534.4852932774
2017-12-09 15:20:00,30497.4393256871,30402.5414707032,31146.5455924407
2017-12-09 15:30:00,30600.5709848999,30225.0741819536,30913.8604195602
2017-12-09 15:40:00,30448.9067917731,30042.5916564089,30763.0077927243
2017-12-09 15:50:00,30188.0443677652,29902.3881341281,30725.2741940711
2017-12-09 16:00:00,29939.315087094,29859.9042054333,30628.5534457785
2017-12-09 16:10:00,30133.4452621828,29970.3532941996,30489.9328085152
2017-12-09 16:20:00,30084.9127184106,30279.5642542006,30404.4978381271
2017-12-09 16:30:00,30151.6449574715,30815.5532658258,30474.8177923853
2017-12-09 16:40:00,30800.7677217989,31582.2800108461,30646.0407705843
2017-12-09 16:50:00,31407.4245140224,32556.7310531712,30972.7717095686
2017-12-09 17:00:00,32329.542825978,33689.9559079378,31597.1531683778
2017-12-09 17:10:00,34143.4466211221,34912.0439639942,32625.2263185506
2017-12-09 17:20:00,37213.129972817,36140.3811706305,34263.177117839
2017-12-09 17:30:00,38565.9746070542,37289.9757174268,36623.2846152267
2017-12-09 17:40:00,38869.303003166,38284.2872597844,38954.2558534349
2017-12-09 17:50:00,39178.6979610879,39064.8969879203,40373.8843374426
2017-12-09 18:00:00,39160.498255941,39598.5342213534,40916.1787892215
2017-12-09 18:10:00,39081.6328735435,39880.3998616127,41089.1218480599
2017-12-09 18:20:00,38869.303003166,39933.3260193104,41169.6734216064
2017-12-09 18:30:00,38487.1092246566,39802.9825201843,41183.7726829999
2017-12-09 18:40:00,38626.6402843049,39549.9707335558,41246.1062040409
2017-12-09 18:50:00,38596.3074456796,39240.1270493123,41259.7337600167
2017-12-09 19:00:00,38608.4405791581,38934.6125146061,41305.6999267143
2017-12-09 19:10:00,38681.2393997455,38681.3519149106,41368.0492754614
2017-12-09 19:20:00,38468.9095195098,38509.111935104,41340.7241557449
2017-12-09 19:30:00,38110.9820178156,38425.0259168356,41198.5107172711
2017-12-09 19:40:00,37862.2527371444,38415.7693674136,41187.6832588861
2017-12-09 19:50:00,37898.65213758,38451.9724440608,41158.8270064151
2017-12-09 20:00:00,37674.1891238658,38494.9301565194,41056.9961453738
2017-12-09 20:10:00,38013.9169302712,38504.3264731705,40885.1878948942
2017-12-09 20:20:00,37868.3192989546,38445.5794880088,40692.6859176879
2017-12-09 20:30:00,37795.5204882254,38295.5530191941,40544.0476731963
2017-12-09 20:40:00,37437.5929766731,38045.7330775912,40421.0172140254
2017-12-09 20:50:00,37061.4657698321,37702.4658126424,40058.357349639
2017-12-09 21:00:00,36746.0042402418,37284.4030270291,39466.4963460384
2017-12-09 21:10:00,36218.212840274,36817.8017516077,38917.2573689516
2017-12-09 21:20:00,35714.6877072633,36330.6869571866,38430.8500092999
2017-12-09 21:30:00,35399.226177673,35847.0499931129,37819.6962017063
2017-12-09 21:40:00,34889.6344729939,35382.1964926021,37428.9205391516
2017-12-09 21:50:00,34774.3696803026,34940.0942947048,36973.9356291214
2017-12-09 22:00:00,34131.3134876436,34513.1594603265,36372.8876102493
2017-12-09 22:10:00,33925.0501790762,34084.4378028008,35619.2968332267
2017-12-09 22:20:00,33500.390428463,33631.6820839388,34935.5952155228
2017-12-09 22:30:00,32802.7351203634,33132.4760017142,34283.7947718389
2017-12-09 22:40:00,32535.8061345454,32569.3778554886,33590.5611996464
2017-12-09 22:50:00,31965.5487526155,31934.0783871889,32919.4359472891
2017-12-09 23:00:00,31091.9629844321,31229.7796514057,32267.5420783407
2017-12-09 23:10:00,30382.174542854,30471.3600816183,31478.8371674907
2017-12-09 23:20:00,29648.1198244607,29683.3238751076,30579.4116061117
2017-12-09 23:30:00,28944.397954551,28895.9565090724,29654.2613696829
2017-12-09 23:40:00,28313.4748953704,28140.442201669,28688.242046521
2017-12-09 23:50:00,27658.2855593747,27443.8816471511,27813.0736807023
2017-12-10 00:00:00,24069.6738906816,26825.1475928622,27097.4607036439
2017-12-10 00:10:00,23609.345914606,26292.3355262966,26448.4338674607
2017-12-10 00:20:00,23336.7832955092,25842.2448775839,25868.586549162
2017-12-10 00:30:00,22803.7719589343,25461.9271502012,25308.926988084
2017-12-10 00:40:00,22325.2731402732,25131.9394585264,24767.0257290488
2017-12-10 00:50:00,21931.5715837301,24830.6218564809,24272.7409981362
2017-12-10 01:00:00,21719.578443199,24538.535254809,23863.9037944885
2017-12-10 01:10:00,21416.7310897406,24242.186742031,23440.091961486
2017-12-10 01:20:00,21198.6809984002,23936.330215192,22966.7117195647
2017-12-10 01:30:00,21029.0864840068,23624.428686005,22522.5513345598
2017-12-10 01:40:00,20750.4669141007,23317.2403957574,22184.2256926277
2017-12-10 01:50:00,20744.4099731339,23029.8693670066,21857.3540873435
2017-12-10 02:00:00,20435.5056688662,22777.927685959,21555.6532251439
2017-12-10 02:10:00,20211.398636559,22573.6315725915,21306.3884269594
2017-12-10 02:20:00,19993.3485353761,22422.6621569274,21176.9342175739
2017-12-10 02:30:00,19866.1526471204,22322.4634325982,21016.7055218174
2017-12-10 02:40:00,19860.0957061536,22262.3554970934,20862.4055012758
2017-12-10 02:50:00,19902.4943322913,22225.4689832711,20848.4551780502
2017-12-10 03:00:00,19539.0775101098,22192.1300186881,20780.0451264065
2017-12-10 03:10:00,19545.1344609191,22144.0187615793,20661.4112805545
2017-12-10 03:20:00,19417.9385726634,22068.2498757747,20543.4762083411
2017-12-10 03:30:00,19284.6857335984,21960.5162711515,20447.9084883967
2017-12-10 03:40:00,19084.8064848435,21826.6017126776,20355.0766915193
2017-12-10 03:50:00,19260.4579500462,21681.8738486088,20288.9239522132
2017-12-10 04:00:00,19333.1413105455,21548.7593622451,20362.5675451612
2017-12-10 04:10:00,19290.7426844078,21452.6028652655,20401.7441238147
2017-12-10 04:20:00,19090.8634356528,21416.6435478043,20425.1761456822
2017-12-10 04:30:00,19423.9955234728,21457.0431505974,20538.0619811364
2017-12-10 04:40:00,19642.0456148132,21578.924730402,20708.1850263125
2017-12-10 04:50:00,19932.7790666529,21774.2256847123,21005.6370953247
2017-12-10 05:00:00,20023.6332697376,22021.8567194043,21374.1867254311
2017-12-10 05:10:00,20090.2596892701,22290.2467811275,21569.9252980149
2017-12-10 05:20:00,19847.9818143775,22541.9178048342,21590.4923208115
2017-12-10 05:30:00,20477.9043048465,22739.3532636445,21633.9227253967
2017-12-10 05:40:00,21216.8518409857,22851.1720958203,21699.9395450325
2017-12-10 05:50:00,20992.7447988359,22857.5427124401,21420.965384188
2017-12-10 06:00:00,20708.068287963,22753.8863895183,20888.2470462984
2017-12-10 06:10:00,20907.947536718,22552.2060719297,20374.2636167707
2017-12-10 06:20:00,20944.2892218889,22279.7843074319,19873.670234552
2017-12-10 06:30:00,20514.2459801748,21975.4491385115,19400.7605113334
2017-12-10 06:40:00,20035.7471713563,21684.0269678984,19154.2948530098
2017-12-10 06:50:00,19078.7495340341,21449.9107911199,19129.1048424408
2017-12-10 07:00:00,19581.47614609,21310.8153452067,19156.0215081526
2017-12-10 07:10:00,19963.0638010145,21292.7429132406,19175.8985021963
2017-12-10 07:20:00,20278.025046249,21406.9551260223,19297.4705987448
2017-12-10 07:30:00,20417.3348262808,21649.3805042959,19510.5777302031
2017-12-10 07:40:00,20592.9862914835,22002.4528403181,19831.8700231627
2017-12-10 07:50:00,20847.3780679948,22438.9519145086,20270.9629139635
2017-12-10 08:00:00,21519.6991846015,22927.0825252964,20629.7866116384
2017-12-10 08:10:00,22331.3300910825,23435.8400653018,21097.9096086384
2017-12-10 08:20:00,22676.5760706786,23939.7022783181,21684.682065073
2017-12-10 08:30:00,23149.0179385304,24421.8548819591,22257.9888062361
2017-12-10 08:40:00,23615.4028555728,24875.4679328082,22830.2733106154
2017-12-10 08:50:00,24069.6738906816,25302.9287066895,23375.2231718664
2017-12-10 09:00:00,24735.938056479,25713.3300232172,23857.9961074455
2017-12-10 09:10:00,24941.8742560433,26118.8353948212,24403.2905544041
2017-12-10 09:20:00,25614.19537265,26530.7339111956,25106.2408429154
2017-12-10 09:30:00,26159.3206108435,26956.0242681202,25800.2057049934
2017-12-10 09:40:00,26462.1679643019,27395.2270809295,26400.0858392774
2017-12-10 09:50:00,26662.0472130569,27841.848255778,26976.2323350707
2017-12-10 10:00:00,26958.8376157059,28283.5605869745,27638.4913236788
2017-12-10 10:10:00,27673.5573682929,28704.8077274943,28262.8669200925
2017-12-10 10:20:00,28006.6894561128,29090.23694274,29012.7572014593
2017-12-10 10:30:00,28000.6325053035,29428.1939698769,29839.1176758462
2017-12-10 10:40:00,27970.3477709419,29713.4992936193,30442.6322982056
2017-12-10 10:50:00,28315.593750538,29948.8729557772,30368.5769867998
2017-12-10 11:00:00,28648.7258383579,30144.6551186563,30020.2406317181
2017-12-10 11:10:00,29030.3135031249,30316.8259372314,29925.7579391828
2017-12-10 11:20:00,29042.427394901,30483.689188116,30435.0356169428
2017-12-10 11:30:00,29066.6551784533,30661.8763214232,30731.8558841492
2017-12-10 11:40:00,29121.1677062097,30862.490809604,30616.9315815413
2017-12-10 11:50:00,28927.3453984215,31088.211488351,30408.1422480443
2017-12-10 12:00:00,29254.4205354321,31332.0048989951,30546.237452288
2017-12-10 12:10:00,29702.6346197316,31577.7906611313,30837.0251381424
2017-12-10 12:20:00,30175.0764875834,31803.0187442842,31044.8876462637
2017-12-10 12:30:00,30090.2792254654,31982.7282344097,31321.2509876368
2017-12-10 12:40:00,30096.3361762748,32094.3413916526,31701.6033228845
2017-12-10 12:50:00,30435.5252050615,32122.2694155623,32183.6350606863
2017-12-10 13:00:00,30350.7279527861,32061.40670339,32581.7160050512
2017-12-10 13:10:00,30332.5571102006,31918.7739739187,32767.4602024514
2017-12-10 13:20:00,30108.4500680509,31712.9071846105,33029.4140823897
2017-12-10 13:30:00,29993.3680715713,31471.0177352064,33282.8240573563
2017-12-10 13:40:00,29545.1539971144,31224.3893885098,33314.6076057677
2017-12-10 13:50:00,29351.3316893262,31002.843385132,33127.7967938932
2017-12-10 14:00:00,29030.3135031249,30829.3217703538,32930.1396464716
2017-12-10 14:10:00,29169.6232831567,30715.6624476744,32965.3538212252
2017-12-10 14:20:00,29272.5913780176,30660.4562471059,32910.6113535096
2017-12-10 14:30:00,29248.3635944653,30649.5137394252,32853.5891086354
2017-12-10 14:40:00,29321.0469549646,30658.9899917622,32854.0512741288
2017-12-10 14:50:00,29248.3635944653,30660.7054503546,32702.3171224907
2017-12-10 15:00:00,29145.3954897619,30628.7557107997,32473.2719373956
2017-12-10 15:10:00,29212.0219092944,30546.2081344562,32229.2965725935
2017-12-10 15:20:00,28921.2884476122,30410.5998185176,32084.2030379364
2017-12-10 15:30:00,29024.2565523156,30237.1027811329,32023.4090708461
2017-12-10 15:40:00,28872.8328805077,30058.5892450419,31832.0882340599
2017-12-10 15:50:00,28612.384153187,29922.3532960917,31610.1083098791
2017-12-10 16:00:00,28364.049327485,29883.8353704481,31473.8413294204
2017-12-10 16:10:00,28557.8716352732,29998.2487378902,31360.0803632306
2017-12-10 16:20:00,28509.4160583261,30311.4220981633,31346.9110463513
2017-12-10 16:30:00,28576.0424680161,30851.371477701,31385.598256614
2017-12-10 16:40:00,29224.1358010706,31622.0564043977,31583.3123940843
2017-12-10 16:50:00,29829.8305079873,32600.4632883712,31846.4036963929
2017-12-10 17:00:00,30750.486450296,33737.6414910576,32233.5160174537
2017-12-10 17:10:00,32561.5136103944,34963.6802477012,32915.7234889689
2017-12-10 17:20:00,35626.3288104639,36195.9653540909,33999.9944239302
2017-12-10 17:30:00,36977.0279944867,37349.5048464148,36132.5494251315
2017-12-10 17:40:00,37279.875347945,38347.7582267965,38287.7349570524
2017-12-10 17:50:00,37588.7796423702,39132.3065322964,39621.2019925568
2017-12-10 18:00:00,37570.6087997847,39669.8789294034,40241.001519341
2017-12-10 18:10:00,37491.8684884761,39955.6761667492,40431.031062215
2017-12-10 18:20:00,37279.875347945,40012.5302021869,40530.4400840892
2017-12-10 18:30:00,36898.287683178,39886.1107088403,40481.75283246
2017-12-10 18:40:00,37037.5974632098,39637.0189035667,40280.8735616262
2017-12-10 18:50:00,37007.3127288482,39331.0910239463,40108.7052810786
2017-12-10 19:00:00,37019.4266206244,39029.4879649859,40217.6335484093
2017-12-10 19:10:00,37092.1099909662,38780.134360182,40403.2487588858
2017-12-10 19:20:00,36880.1168405926,38611.7967426099,40599.9847200324
2017-12-10 19:30:00,36522.7569692204,38531.6083022959,40675.6043924272
2017-12-10 19:40:00,36274.4221435184,38526.2443951113,40714.3392619367
2017-12-10 19:50:00,36310.7638188468,38566.3350270336,40673.3189122332
2017-12-10 20:00:00,36086.656776697,38613.1750567575,40643.1327647594
2017-12-10 20:10:00,36425.8458153263,38626.4483018198,40615.0412475374
2017-12-10 20:20:00,36280.4790844852,38571.5727055806,40557.7532837604
2017-12-10 20:30:00,36207.7957239859,38425.4119357802,40448.9773006366
2017-12-10 20:40:00,35850.4358427711,38179.451853085,40142.3967571138
2017-12-10 20:50:00,35474.9051288135,37840.0384569659,39712.3788044315
2017-12-10 21:00:00,35159.943883579,37425.8234003655,39287.4513481303
2017-12-10 21:10:00,34632.9894978134,36963.0635646399,38942.9279058136
2017-12-10 21:20:00,34130.2628956001,36479.7837713418,38496.118192183
2017-12-10 21:30:00,33815.3016503656,35999.9752208126,37909.3094189794
2017-12-10 21:40:00,33306.5180973429,35538.9433975181,37154.768646086
2017-12-10 21:50:00,33191.4361008634,35100.655992021,36465.0352723323
2017-12-10 22:00:00,32549.3997186182,34677.5289170062,35830.2178157162
2017-12-10 22:10:00,32343.463519054,34252.6078378602,35070.0907442065
2017-12-10 22:20:00,31919.4772281492,33803.6453687259,34251.7347371564
2017-12-10 22:30:00,31222.9283181477,33308.2250601935,33387.5352668297
2017-12-10 22:40:00,30956.4226498603,32748.9050645316,32488.1813990719
2017-12-10 22:50:00,30387.0696281145,32117.3759768705,31513.1955627124
2017-12-10 23:00:00,29514.8692627528,31416.8397053057,30548.0020661187
2017-12-10 23:10:00,28806.2064609752,30662.1745371294,29695.6422653951
2017-12-10 23:20:00,28073.3158658028,29877.8845237483,28796.6716376272
2017-12-10 23:30:00,27370.7100148345,29094.2549968062,27974.4703252746
2017-12-10 23:40:00,26740.7875243655,28342.4700292288,27208.0790810331
2017-12-10 23:50:00,26086.6372405017,27649.6301703696,26520.1695494353
2017-12-11 00:00:00,25823.9012683779,27034.6080230076,25905.8909938666
2017-12-11 00:10:00,25364.3033175617,26505.4989304143,25334.1373774556
2017-12-11 00:20:00,25092.1729502658,26059.1021788433,24849.2642889577
2017-12-11 00:30:00,24560.0069060899,25682.4691282486,24389.8039927279
2017-12-11 00:40:00,24082.266929477,25356.1567498431,23977.7927180593
2017-12-11 00:50:00,23689.1897366395,25058.504954747,23540.1137160947
2017-12-11 01:00:00,23477.5327919414,24770.0745112731,23077.8887471864
2017-12-11 01:10:00,23175.1657182602,24477.3723658847,22699.9906440615
2017-12-11 01:20:00,22957.4614283543,24175.1522739502,22342.3279176019
2017-12-11 01:30:00,22788.1358706305,23866.8771058925,22150.5298894663
2017-12-11 01:40:00,22509.9581581268,23563.3049620995,21964.4974312436
2017-12-11 01:50:00,22503.9108227459,23279.5397246266,21740.8629877739
2017-12-11 02:00:00,22195.4964038568,23031.19333958,21517.6861035716
2017-12-11 02:10:00,21971.74477857,22830.4818872449,21284.0266455458
2017-12-11 02:20:00,21754.0404788372,22683.0863583652,21077.5014028889
2017-12-11 02:30:00,21627.0463080876,22586.4506077125,20908.5823244858
2017-12-11 02:40:00,21620.9989727067,22529.8945943399,20889.5259408541
2017-12-11 02:50:00,21663.3303596809,22496.5488130986,20831.9343430087
2017-12-11 03:00:00,21300.4898732288,22466.7392539733,20639.1607537972
2017-12-11 03:10:00,21306.5372184366,22422.145938067,20457.8218755785
2017-12-11 03:20:00,21179.543047687,22349.8833925229,20426.9157504425
2017-12-11 03:30:00,21046.5015317296,22245.6443909827,20447.8161761394
2017-12-11 03:40:00,20846.9392676204,22115.2125626342,20543.8079051533
2017-12-11 03:50:00,21022.312170552,21973.9554204149,20675.6630832419
2017-12-11 04:00:00,21094.8802639117,21844.2995127729,20847.3889480754
2017-12-11 04:10:00,21052.5488769375,21751.589317007,20904.6883112342
2017-12-11 04:20:00,20852.9866128282,21719.0638893486,20931.8140543092
2017-12-11 04:30:00,21185.5903928949,21762.8848371126,20955.6508904258
2017-12-11 04:40:00,21403.2946828008,21888.1750841229,21150.6963538265
2017-12-11 04:50:00,21693.5670660663,22086.8718954329,21552.2088907912
2017-12-11 05:00:00,21784.2771852226,22337.8858449755,21961.9501920677
2017-12-11 05:10:00,21850.7979432013,22609.6457479598,22213.7710349504
2017-12-11 05:20:00,21608.9042921179,22864.673408406,22322.4566691921
2017-12-11 05:30:00,22237.8278006579,23065.4521690149,22441.2626561148
2017-12-11 05:40:00,22975.603454151,23180.6008381475,22603.6539711011
2017-12-11 05:50:00,22751.8518190372,23190.287697504,22528.2984987185
2017-12-11 06:00:00,22467.6267711526,23089.9338942493,22320.9584801616
2017-12-11 06:10:00,22667.1890352618,22891.5422449415,22267.3012175982
2017-12-11 06:20:00,22703.4730868551,22622.3951695599,22468.6799240939
2017-12-11 06:30:00,22274.1118424243,22321.320583356,22713.3263198154
2017-12-11 06:40:00,21796.3718756383,22033.1447623725,22807.2914099455
2017-12-11 06:50:00,20840.8919224125,21802.2605760025,22726.3564981535
2017-12-11 07:00:00,21342.8212700299,21666.3826357005,22683.4880490105
2017-12-11 07:10:00,21723.8037724517,21651.5130995351,22798.2758287006
2017-12-11 07:20:00,22038.2655267218,21768.9134738609,22966.7106715442
2017-12-11 07:30:00,22177.3543780601,22014.5121555491,23197.43829144
2017-12-11 07:40:00,22352.7272809918,22370.7428135602,23664.9828671331
2017-12-11 07:50:00,22606.715622491,22810.3851056001,24211.7238970847
2017-12-11 08:00:00,23277.9705180053,23301.6437079708,24658.6347497369
2017-12-11 08:10:00,24088.3142746849,23813.5138917572,25070.4707759159
2017-12-11 08:20:00,24433.0127353403,24320.4732798134,25485.2674534087
2017-12-11 08:30:00,24904.7053667454,24805.7074694152,25997.3815927653
2017-12-11 08:40:00,25370.3506529426,25262.3863974137,26531.4923967803
2017-12-11 08:50:00,25823.9012683779,25692.8972205109,27094.2560210186
2017-12-11 09:00:00,26489.1088186844,26106.3326398141,27706.6526439904
2017-12-11 09:10:00,26694.7184280014,26514.8560498656,28193.0723311088
2017-12-11 09:20:00,27365.9733235157,26929.7564230963,28725.2227633117
2017-12-11 09:30:00,27910.2340581074,27358.0323386514,29315.5484821286
2017-12-11 09:40:00,28212.6011317886,27800.2042958642,30027.0478804292
2017-12-11 09:50:00,28412.1633958979,28249.7780855256,30782.7491418677
2017-12-11 10:00:00,28708.4831243713,28694.426387223,31431.3058793177
2017-12-11 10:10:00,29422.0694166867,29118.5927398572,32074.2252556139
2017-12-11 10:20:00,29754.6731967534,29506.9242954073,32511.0960439187
2017-12-11 10:30:00,29748.6258515455,29847.7666782708,32898.4743235789
2017-12-11 10:40:00,29718.3891451601,30135.9402610537,33278.1469702335
2017-12-11 10:50:00,30063.0876058155,30374.1649741226,33600.698124156
2017-12-11 11:00:00,30395.6913858822,30572.7808690079,34000.2769400487
2017-12-11 11:10:00,30776.673898131,30747.7679905822,34374.9817995204
2017-12-11 11:20:00,30788.7685787198,30917.430006034,34771.4256856265
2017-12-11 11:30:00,30812.9579398973,31098.3982567328,35135.9082788955
2017-12-11 11:40:00,30867.3840172873,31301.7761070717,35541.7708079461
2017-12-11 11:50:00,30673.869088559,31530.2422853753,35783.8377606814
2017-12-11 12:00:00,31000.4255234178,31776.7632263004,35923.1212543869
2017-12-11 12:10:00,31447.9287936453,32025.2584434662,35926.9610027277
2017-12-11 12:20:00,31919.6214250503,32253.1778011237,35838.2926707724
2017-12-11 12:30:00,31834.958641275,32435.5602806618,35868.4145709591
2017-12-11 12:40:00,31841.0059864828,32549.8280383685,35973.4157190127
2017-12-11 12:50:00,32179.6571019304,32580.3921706509,35960.2182142625
2017-12-11 13:00:00,32094.994327982,32522.1469723367,35824.5167137894
2017-12-11 13:10:00,32076.8523021853,32382.1130605075,35528.686025134
2017-12-11 13:20:00,31853.1006670716,32178.8262916507,35235.8883089023
2017-12-11 13:30:00,31738.2011769108,31939.4979652627,35060.2304433666
2017-12-11 13:40:00,31290.6979165103,31695.4117446367,34947.4086470039
2017-12-11 13:50:00,31097.182987782,31476.3887716121,34819.0212445833
2017-12-11 14:00:00,30776.673898131,31305.3709934392,34620.453532681
2017-12-11 14:10:00,30915.7627494694,31194.196216333,34336.8489330528
2017-12-11 14:20:00,31018.5675492144,31141.4551737706,34217.2582301816
2017-12-11 14:30:00,30994.3781880369,31132.9583407475,34308.330711107
2017-12-11 14:40:00,31066.9462813965,31144.8606893688,34341.9824707461
2017-12-11 14:50:00,30994.3781880369,31148.9825716085,34299.4609380795
2017-12-11 15:00:00,30891.5733784648,31119.4194895643,34254.0713658892
2017-12-11 15:10:00,30958.0941364436,31039.2387118633,34081.3762511999
2017-12-11 15:20:00,30667.8217433511,30905.9772437394,33999.1068798436
2017-12-11 15:30:00,30770.6265529231,30734.8070121565,34201.8045636851
2017-12-11 15:40:00,30619.443020996,30558.6001494485,34379.7750897301
2017-12-11 15:50:00,30359.4073342889,30424.6506518388,34322.6131534713
2017-12-11 16:00:00,30111.4663379976,30388.3988666548,34222.9668745397
2017-12-11 16:10:00,30304.9812667259,30505.0579756271,34325.2554761189
2017-12-11 16:20:00,30256.6025345439,30820.4565912443,34668.5245169728
2017-12-11 16:30:00,30323.1232826956,31362.6106534798,35008.6340295552
2017-12-11 16:40:00,30970.1888170324,32135.4796045669,35204.3281825624
2017-12-11 16:50:00,31574.9229643949,33116.049769765,35459.3365836634
2017-12-11 17:00:00,32494.1188562005,34255.3704264578,35961.0062606087
2017-12-11 17:10:00,34302.2739432532,35483.5307266463,36819.3151564144
2017-12-11 17:20:00,37362.2287120051,36717.9163836889,37903.0007717603
2017-12-11 17:30:00,38710.7858482415,37873.5353521585,39302.3126755083
2017-12-11 17:40:00,39013.1529219228,38873.8470533824,41096.2532873929
2017-12-11 17:50:00,39321.5673309849,39660.4324444466,42216.6114337718
2017-12-11 18:00:00,39303.4253051883,40200.0206126911,42599.783548123
2017-12-11 18:10:00,39224.8098666208,40487.8122284263,42627.6622008185
2017-12-11 18:20:00,39013.1529219228,40546.6391720156,42595.2971972122
2017-12-11 18:30:00,38632.170409674,40422.171039927,42467.8694282472
2017-12-11 18:40:00,38771.2592610124,40175.0089731995,42398.5884197211
2017-12-11 18:50:00,38741.022554627,39870.9891344349,42272.2830904761
2017-12-11 19:00:00,38753.1172352157,39571.2723445048,42080.1058450761
2017-12-11 19:10:00,38825.6853384023,39323.7831636163,41850.3404940703
2017-12-11 19:20:00,38614.0283838774,39157.288052404,41781.9795402116
2017-12-11 19:30:00,38257.2352426331,39078.9201293054,41937.1124208725
2017-12-11 19:40:00,38009.2942463418,39075.354679457,42047.2150570606
2017-12-11 19:50:00,38045.5782881082,39117.2216389589,42051.8895007185
2017-12-11 20:00:00,37821.8266529944,39165.815797488,41998.9447758785
2017-12-11 20:10:00,38160.477778269,39180.8209044261,41796.2451855438
2017-12-11 20:20:00,38015.3415817227,39127.6548358433,41478.807047747
2017-12-11 20:30:00,37942.7734883631,38983.1811930575,41152.4501259587
2017-12-11 20:40:00,37585.9803372919,38738.8857711835,40778.9633746012
2017-12-11 20:50:00,37211.045170251,38401.1145050129,40309.42953956
2017-12-11 21:00:00,36896.583415981,37988.518983685,39762.60775509
2017-12-11 21:10:00,36370.4647170129,37527.3560256303,39061.2471502488
2017-12-11 21:20:00,35868.5353792224,37045.6503903561,38343.3116148705
2017-12-11 21:30:00,35554.0736249524,36567.3932170411,37650.171330137
2017-12-11 21:40:00,35046.096941954,36107.8899298741,36921.6067914323
2017-12-11 21:50:00,34931.1974517932,35671.1081600273,36166.9053981222
